127.0.0.1 - - [31/Jan/2023:13:34:59 +0800] "GET / HTTP/1.1" 200 11428
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:56:12 +0800] "GET /CGA105G7/front-end/js/tripPlan.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:56:12 +0800] "GET /CGA105G7/front-end/js/map.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:56:12 +0800] "GET /CGA105G7/front-end/js/jquery.datetimepicker.full.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:56:12 +0800] "GET /CGA105G7/front-end/js/userTripAll.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:56:14 +0800] "GET /CGA105G7/front-end/TripPlan/tripLoc.do?LOC_ID=1&action=getOneLoc HTTP/1.1" 200 3528915
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:56:14 +0800] "GET /CGA105G7/front-end/TripPlan/images/dog.jpeg HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:56:15 +0800] "GET /CGA105G7/front-end/TripPlan/tripLoc.do?LOC_ID=2&action=getOneLoc HTTP/1.1" 200 3990643
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:56:15 +0800] "GET /CGA105G7/front-end/TripPlan/images/dog.jpeg HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:56:17 +0800] "GET /CGA105G7/front-end/TripPlan/tripLoc.do?LOC_ID=6&action=getOneLoc HTTP/1.1" 200 4112905
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:56:17 +0800] "GET /CGA105G7/front-end/TripPlan/images/dog.jpeg HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:56:20 +0800] "GET /CGA105G7/front-end/TripPlan/tripLoc.do?LOC_ID=4&action=getOneLoc HTTP/1.1" 200 3692010
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:56:20 +0800] "GET /CGA105G7/front-end/TripPlan/images/dog.jpeg HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:56:26 +0800] "GET /CGA105G7/front-end/TripPlan/tripLoc.do?LOC_ID=1&action=getOneLoc HTTP/1.1" 200 3528915
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:56:26 +0800] "GET /CGA105G7/front-end/TripPlan/images/dog.jpeg HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:56:27 +0800] "GET /CGA105G7/front-end/TripPlan/tripLoc.do?LOC_ID=2&action=getOneLoc HTTP/1.1" 200 3990643
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:56:27 +0800] "GET /CGA105G7/front-end/TripPlan/images/dog.jpeg HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:56:32 +0800] "GET /CGA105G7/front-end/TripPlan/tripLoc.do?LOC_ID=4&action=getOneLoc HTTP/1.1" 200 3692010
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:56:32 +0800] "GET /CGA105G7/front-end/TripPlan/images/dog.jpeg HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:56:38 +0800] "GET /CGA105G7/front-end/TripPlan/tripLoc.do?LOC_ID=5&action=getOneLoc HTTP/1.1" 200 3718624
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:56:38 +0800] "GET /CGA105G7/front-end/TripPlan/images/dog.jpeg HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:57:04 +0800] "POST /CGA105G7/front-end/TripPlan/tripDetail.do HTTP/1.1" 200 3076830
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:57:04 +0800] "GET /CGA105G7/front-end/TripPlan/images/dog.jpeg HTTP/1.1" 404 810
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:57:06 +0800] "GET /CGA105G7/front-end/TripPlan/tripLoc.do?LOC_ID=5&action=getOneLoc HTTP/1.1" 200 3982777
0:0:0:0:0:0:0:1 - - [31/Jan/2023:13:57:06 +0800] "GET /CGA105G7/front-end/TripPlan/images/dog.jpeg HTTP/1.1" 404 810
